Datetime	Temp	Hum	Lux	UVI	Rain	Wind	timemin
2023/03/17:18:25:00	26.3	96	567.6	0	0.0	0.0	1105
2023/03/17:18:30:00	26.1	96	282.5	0	0.0	0.0	1110
2023/03/17:18:35:00	26.0	97	96.3	0	0.0	0.0	1115
2023/03/17:18:40:00	25.9	98	30.4	0	1.8	0.0	1120
2023/03/17:18:45:00	25.5	99	6.3	0	1.8	0.0	1125
2023/03/17:18:50:00	25.2	99	1.3	0	1.8	0.0	1130
2023/03/17:18:55:00	25.0	99	0.0	0	0.0	0.0	1135
2023/03/17:19:00:00	25.0	99	0.0	0	1.2	0.0	1140
2023/03/17:19:05:00	24.9	99	0.0	0	1.2	0.0	1145
2023/03/17:19:10:00	24.9	99	0.0	0	1.2	0.0	1150
2023/03/17:19:15:00	24.9	99	0.0	0	0.0	0.0	1155
2023/03/17:19:20:00	24.8	99	0.0	0	0.0	0.0	1160
2023/03/17:19:25:00	24.9	99	0.0	0	0.0	1.8	1165
2023/03/17:19:30:00	25.1	99	0.0	0	0.0	0.0	1170
2023/03/17:19:35:00	25.2	98	0.0	0	0.0	0.0	1175
2023/03/17:19:40:00	25.2	98	0.0	0	0.0	0.0	1180
2023/03/17:19:45:00	25.2	98	0.0	0	0.0	0.0	1185
2023/03/17:19:50:00	25.0	99	0.0	0	0.0	0.0	1190
2023/03/17:19:55:00	24.8	99	0.0	0	0.0	0.0	1195
2023/03/17:20:00:00	24.7	99	0.0	0	0.0	1.8	1200
2023/03/17:20:05:00	24.6	99	0.0	0	0.0	0.0	1205
2023/03/17:20:10:00	24.7	99	0.0	0	0.0	0.0	1210
2023/03/17:20:15:00	24.8	99	0.0	0	0.0	0.0	1215
2023/03/17:20:20:00	24.8	99	0.0	0	0.0	0.0	1220
2023/03/17:20:25:00	24.7	99	0.0	0	0.0	0.0	1225
2023/03/17:20:30:00	24.6	99	0.0	0	0.0	0.0	1230
2023/03/17:20:35:00	24.5	99	0.0	0	0.0	0.0	1235
2023/03/17:20:40:00	24.6	99	0.0	0	0.0	0.0	1240
2023/03/17:20:45:00	24.6	99	0.0	0	0.0	0.0	1245
2023/03/17:20:50:00	24.6	99	0.0	0	0.0	0.0	1250
2023/03/17:20:55:00	24.6	99	0.0	0	0.0	0.0	1255
2023/03/17:21:00:00	24.5	99	0.0	0	0.0	0.0	1260
2023/03/17:21:05:00	24.4	99	0.0	0	0.0	0.0	1265
2023/03/17:21:10:00	24.5	99	0.0	0	0.0	0.0	1270
2023/03/17:21:15:00	24.5	99	0.0	0	0.0	0.0	1275
2023/03/17:21:20:00	24.5	99	0.0	0	0.0	0.0	1280
2023/03/17:21:25:00	24.4	99	0.0	0	0.0	0.0	1285
2023/03/17:21:30:00	24.4	99	0.0	0	0.0	0.0	1290
2023/03/17:21:35:00	24.3	99	0.0	0	0.0	0.0	1295
2023/03/17:21:40:00	24.3	99	0.0	0	0.0	0.0	1300
2023/03/17:21:45:00	24.4	99	0.0	0	0.0	0.0	1305
2023/03/17:21:50:00	24.3	99	0.0	0	0.0	0.0	1310
2023/03/17:21:55:00	24.2	99	0.0	0	0.0	0.0	1315
2023/03/17:22:00:00	24.5	99	0.0	0	0.0	0.0	1320
2023/03/17:22:05:00	24.6	99	0.0	0	0.0	0.0	1325
2023/03/17:22:10:00	24.6	99	0.0	0	0.0	0.0	1330
2023/03/17:22:15:00	24.5	99	0.0	0	0.0	0.0	1335
2023/03/17:22:20:00	24.6	99	0.0	0	0.0	0.0	1340
2023/03/17:22:25:00	24.6	99	0.0	0	0.0	0.0	1345
2023/03/17:22:30:00	24.4	99	0.0	0	0.0	0.0	1350
2023/03/17:22:35:00	24.2	99	0.0	0	0.0	0.0	1355
2023/03/17:22:40:00	24.2	99	0.0	0	0.0	0.0	1360
2023/03/17:22:45:00	24.2	99	0.0	0	0.0	0.0	1365
2023/03/17:22:50:00	24.3	99	0.0	0	0.0	0.0	1370
2023/03/17:22:55:00	24.2	99	0.0	0	0.0	0.0	1375
2023/03/17:23:00:00	24.1	99	0.0	0	0.0	0.0	1380
2023/03/17:23:05:00	24.2	99	0.0	0	0.0	0.0	1385
2023/03/17:23:10:00	24.1	99	0.0	0	0.0	0.0	1390
2023/03/17:23:15:00	24.1	99	0.0	0	0.0	0.0	1395
2023/03/17:23:20:00	23.9	99	0.0	0	0.0	0.0	1400
2023/03/17:23:25:00	24.2	99	0.0	0	0.0	0.0	1405
2023/03/17:23:30:00	24.3	99	0.0	0	0.0	0.0	1410
2023/03/17:23:35:00	24.3	99	0.0	0	0.0	0.0	1415
2023/03/17:23:40:00	23.9	99	0.0	0	0.0	0.0	1420
2023/03/17:23:45:00	23.9	99	0.0	0	0.0	0.0	1425
2023/03/17:23:50:00	24.0	99	0.0	0	0.0	0.0	1430
2023/03/17:23:55:00	24.0	99	0.0	0	0.0	0.0	1435
2023/03/18:00:00:00	24.0	99	0.0	0	0.0	0.0	0
2023/03/18:00:05:00	23.9	99	0.0	0	0.0	0.0	5
2023/03/18:00:10:00	23.9	99	0.0	0	0.0	0.0	10
2023/03/18:00:15:00	23.8	99	0.0	0	0.0	0.0	15
2023/03/18:00:20:00	23.8	99	0.0	0	0.0	0.0	20
2023/03/18:00:25:00	23.8	99	0.0	0	0.0	0.0	25
2023/03/18:00:30:00	24.0	99	0.0	0	0.0	0.0	30
2023/03/18:00:35:00	23.8	99	0.0	0	0.0	0.0	35
2023/03/18:00:40:00	24.0	99	0.0	0	0.0	0.0	40
2023/03/18:00:45:00	24.0	99	0.0	0	0.0	0.0	45
2023/03/18:00:50:00	24.1	99	0.0	0	0.0	0.0	50
2023/03/18:00:55:00	24.1	99	0.0	0	0.0	0.0	55
2023/03/18:01:00:00	24.1	99	0.0	0	0.0	0.0	60
2023/03/18:01:05:00	24.1	99	0.0	0	0.0	0.0	65
2023/03/18:01:10:00	24.1	99	0.0	0	0.0	0.0	70
2023/03/18:01:15:00	24.0	99	0.0	0	0.0	0.0	75
2023/03/18:01:20:00	24.0	99	0.0	0	0.0	0.0	80
2023/03/18:01:25:00	24.0	99	0.0	0	0.0	0.0	85
2023/03/18:01:30:00	24.0	99	0.0	0	0.0	0.0	90
2023/03/18:01:35:00	24.0	99	0.0	0	0.0	0.0	95
2023/03/18:01:40:00	24.0	99	0.0	0	0.0	0.0	100
2023/03/18:01:45:00	23.9	99	0.0	0	0.0	0.0	105
2023/03/18:01:50:00	23.9	99	0.0	0	0.0	0.0	110
2023/03/18:01:55:00	23.9	99	0.0	0	0.0	0.0	115
2023/03/18:02:00:00	23.9	99	0.0	0	0.0	0.0	120
2023/03/18:02:05:00	24.0	99	0.0	0	0.0	0.0	125
2023/03/18:02:10:00	24.0	99	0.0	0	0.0	0.0	130
2023/03/18:02:15:00	23.9	99	0.0	0	0.0	0.0	135
2023/03/18:02:20:00	23.9	99	0.0	0	0.0	0.0	140
2023/03/18:02:25:00	23.9	99	0.0	0	0.0	0.0	145
2023/03/18:02:30:00	23.8	99	0.0	0	0.0	0.0	150
2023/03/18:02:35:00	23.8	99	0.0	0	0.0	0.0	155
2023/03/18:02:40:00	23.8	99	0.0	0	0.0	0.0	160
2023/03/18:02:45:00	23.8	99	0.0	0	0.0	0.0	165
2023/03/18:02:50:00	23.8	99	0.0	0	0.0	0.0	170
2023/03/18:02:55:00	23.7	99	0.0	0	0.0	0.0	175
2023/03/18:03:00:00	23.5	99	0.0	0	0.0	0.0	180
2023/03/18:03:05:00	23.4	99	0.0	0	0.0	0.0	185
2023/03/18:03:10:00	23.5	99	0.0	0	0.0	0.0	190
2023/03/18:03:15:00	23.5	99	0.0	0	0.0	0.0	195
2023/03/18:03:20:00	23.6	99	0.0	0	0.0	0.0	200
2023/03/18:03:25:00	23.5	99	0.0	0	0.0	0.0	205
2023/03/18:03:30:00	23.5	99	0.0	0	0.0	0.0	210
2023/03/18:03:35:00	23.6	99	0.0	0	0.0	0.0	215
2023/03/18:03:40:00	23.6	99	0.0	0	0.0	0.0	220
2023/03/18:03:45:00	23.6	99	0.0	0	0.0	0.0	225
2023/03/18:03:50:00	23.5	99	0.0	0	0.0	0.0	230
2023/03/18:03:55:00	23.5	99	0.0	0	0.0	0.0	235
2023/03/18:04:00:00	23.4	99	0.0	0	0.0	0.0	240
2023/03/18:04:05:00	23.4	99	0.0	0	0.0	0.0	245
2023/03/18:04:10:00	23.5	99	0.0	0	0.0	0.0	250
2023/03/18:04:15:00	23.6	99	0.0	0	0.0	0.0	255
2023/03/18:04:20:00	23.5	99	0.0	0	0.0	0.0	260
2023/03/18:04:25:00	23.4	99	0.0	0	0.0	0.0	265
2023/03/18:04:30:00	23.4	99	0.0	0	0.0	0.0	270
2023/03/18:04:35:00	23.3	99	0.0	0	0.0	0.0	275
2023/03/18:04:40:00	23.3	99	0.0	0	0.0	0.0	280
2023/03/18:04:45:00	23.3	99	0.0	0	0.0	0.0	285
2023/03/18:04:50:00	23.3	99	0.0	0	1.8	0.0	290
2023/03/18:04:55:00	23.3	99	0.0	0	1.8	0.0	295
2023/03/18:05:00:00	23.3	99	0.0	0	1.8	0.0	300
2023/03/18:05:05:00	23.4	99	0.0	0	0.0	0.0	305
2023/03/18:05:10:00	23.4	99	0.0	0	0.0	0.0	310
2023/03/18:05:15:00	23.5	99	0.0	0	0.0	0.0	315
2023/03/18:05:20:00	23.5	99	0.0	0	0.0	0.0	320
2023/03/18:05:25:00	23.5	99	0.0	0	0.0	0.0	325
2023/03/18:05:30:00	23.5	99	0.0	0	0.0	0.0	330
2023/03/18:05:35:00	23.5	99	0.0	0	0.0	0.0	335
2023/03/18:05:40:00	23.5	99	0.0	0	0.0	0.0	340
2023/03/18:05:45:00	23.5	99	0.0	0	0.0	0.0	345
2023/03/18:05:50:00	23.5	99	0.0	0	0.0	0.0	350
2023/03/18:05:55:00	23.5	99	2.5	0	0.0	0.0	355
2023/03/18:06:00:00	23.6	99	11.4	0	0.0	0.0	360
2023/03/18:06:05:00	23.6	99	63.4	0	0.0	0.0	365
2023/03/18:06:10:00	23.7	99	228.1	0	0.0	0.0	370
2023/03/18:06:15:00	23.8	99	491.6	0	0.0	0.0	375
2023/03/18:06:20:00	23.8	99	827.4	0	0.0	0.0	380
2023/03/18:06:25:00	23.8	99	1299.9	0	0.0	0.0	385
2023/03/18:06:30:00	23.9	99	1749.7	0	0.0	0.0	390
2023/03/18:06:35:00	23.9	99	2071.5	0	0.0	0.0	395
2023/03/18:06:40:00	23.8	99	2748.1	0	0.0	0.0	400
2023/03/18:06:45:00	23.9	99	3233.4	0	0.0	0.0	405
2023/03/18:06:50:00	24.0	99	3722.4	0	0.0	0.0	410
2023/03/18:06:55:00	24.1	99	3605.9	0	0.0	0.0	415
2023/03/18:07:00:00	24.1	99	4534.6	0	0.0	0.0	420
2023/03/18:07:05:00	24.3	99	4909.6	0	0.0	0.0	425
2023/03/18:07:10:00	24.6	99	5375.9	0	0.0	0.0	430
2023/03/18:07:15:00	24.9	99	5973.9	0	0.0	0.0	435
2023/03/18:07:20:00	25.2	99	6403.4	0	0.0	0.0	440
2023/03/18:07:25:00	25.3	99	6955.8	0	0.0	0.0	445
2023/03/18:07:30:00	25.7	99	7707.2	0	0.0	0.0	450
2023/03/18:07:35:00	25.9	99	8544.6	0	0.0	0.0	455
2023/03/18:07:40:00	26.1	99	9840.8	0	0.0	0.0	460
2023/03/18:07:45:00	26.3	99	12103.7	0	0.0	0.0	465
2023/03/18:07:50:00	26.7	99	18849.2	1	0.0	0.0	470
2023/03/18:07:55:00	27.4	99	20976.5	1	0.0	0.0	475
2023/03/18:08:00:00	27.9	99	23599.1	1	0.0	0.0	480
2023/03/18:08:05:00	28.3	98	27403.9	2	0.0	0.0	485
2023/03/18:08:10:00	28.8	95	33664.2	2	0.0	5.5	490
2023/03/18:08:15:00	28.7	93	34248.3	2	0.0	5.5	495
2023/03/18:08:20:00	28.6	93	36480.7	2	0.0	3.5	500
2023/03/18:08:25:00	28.6	93	40153.8	3	0.0	3.5	505
2023/03/18:08:30:00	28.8	92	44296.9	3	0.0	7.2	510
2023/03/18:08:35:00	29.0	92	58257.9	4	0.0	3.5	515
2023/03/18:08:40:00	29.1	91	56001.4	4	0.0	7.2	520
2023/03/18:08:45:00	28.9	92	66297.0	5	0.0	3.5	525
2023/03/18:08:50:00	29.0	91	66513.7	5	0.0	3.5	530
2023/03/18:08:55:00	28.9	91	72037.8	5	0.0	3.5	535
2023/03/18:09:00:00	29.2	89	72112.6	5	0.0	7.2	540
2023/03/18:09:05:00	29.3	88	83477.6	6	0.0	3.5	545
2023/03/18:09:10:00	29.9	87	78049.7	6	0.0	3.5	550
2023/03/18:09:15:00	29.7	87	74010.5	5	0.0	5.5	555
2023/03/18:09:20:00	29.5	89	80965.1	6	0.0	1.8	560
2023/03/18:09:25:00	30.0	85	79449.8	6	0.0	7.2	565
2023/03/18:09:30:00	29.6	85	92793.8	7	0.0	7.2	570
2023/03/18:09:35:00	29.5	87	84749.6	6	0.0	3.5	575
2023/03/18:09:40:00	29.6	88	85062.6	6	0.0	3.5	580
2023/03/18:09:45:00	29.6	86	89930.4	6	0.0	3.5	585
2023/03/18:09:50:00	30.1	86	98738.6	7	0.0	9.3	590
2023/03/18:09:55:00	30.2	85	106559.8	8	0.0	5.5	595
2023/03/18:10:00:00	30.3	85	100620.1	7	0.0	9.3	600
2023/03/18:10:05:00	30.5	84	106117.6	8	0.0	5.5	605
2023/03/18:10:10:00	30.2	85	29712.4	2	0.0	7.2	610
2023/03/18:10:15:00	29.7	86	117415.4	9	0.0	9.3	615
2023/03/18:10:20:00	29.7	86	111148.8	8	0.0	5.5	620
2023/03/18:10:25:00	30.4	82	106477.4	8	0.0	9.3	625
2023/03/18:10:30:00	30.4	79	110718.1	8	0.0	7.2	630
2023/03/18:10:35:00	30.2	82	107103.3	8	0.0	5.5	635
2023/03/18:10:40:00	29.8	85	37755.3	2	0.0	3.5	640
2023/03/18:10:45:00	29.5	86	118379.6	9	0.0	9.3	645
2023/03/18:10:50:00	29.5	83	122939.5	9	0.0	11.1	650
2023/03/18:10:55:00	30.0	84	123157.5	9	0.0	9.3	655
2023/03/18:11:00:00	30.0	84	140682.6	10	0.0	7.2	660
2023/03/18:11:05:00	29.8	85	118856.0	9	0.0	9.3	665
2023/03/18:11:10:00	29.9	84	133633.0	10	0.0	11.1	670
2023/03/18:11:15:00	30.3	84	130769.6	10	0.0	7.2	675
2023/03/18:11:20:00	30.7	83	122099.5	9	0.0	5.5	680
2023/03/18:11:25:00	30.8	83	132657.4	10	0.0	3.5	685
2023/03/18:11:30:00	31.2	81	130906.4	10	0.0	7.2	690
2023/03/18:11:35:00	30.9	82	129668.6	9	0.0	11.1	695
2023/03/18:11:40:00	31.2	83	133549.4	10	0.0	13.0	700
2023/03/18:11:45:00	31.4	84	141683.5	10	0.0	7.2	705
2023/03/18:11:50:00	31.5	83	152151.5	11	0.0	5.5	710
2023/03/18:11:55:00	31.2	82	140919.5	10	0.0	14.8	715
2023/03/18:12:00:00	30.7	86	156777.3	12	0.0	13.0	720
2023/03/18:12:05:00	31.3	83	145351.5	11	0.0	11.1	725
2023/03/18:12:10:00	30.4	85	140497.6	10	0.0	9.3	730
2023/03/18:12:15:00	30.6	84	132743.6	10	0.0	7.2	735
2023/03/18:12:20:00	30.4	84	132155.7	10	0.0	5.5	740
2023/03/18:12:25:00	30.7	83	137834.4	10	0.0	13.0	745
2023/03/18:12:30:00	30.3	85	127915.1	9	0.0	11.1	750
2023/03/18:12:35:00	30.9	82	129833.3	9	0.0	5.5	755
2023/03/18:12:40:00	30.6	81	128442.1	9	0.0	5.5	760
2023/03/18:12:45:00	30.3	83	86737.6	6	0.0	7.2	765
2023/03/18:12:50:00	30.2	82	123413.4	9	0.0	13.0	770
2023/03/18:12:55:00	30.6	81	133131.3	10	0.0	7.2	775
2023/03/18:13:00:00	30.8	82	128211.5	9	0.0	11.1	780
2023/03/18:13:05:00	30.9	82	130082.9	10	0.0	9.3	785
2023/03/18:13:10:00	31.2	81	128676.5	9	0.0	5.5	790
2023/03/18:13:15:00	31.6	80	125702.9	9	0.0	7.2	795
2023/03/18:13:20:00	31.6	79	118858.5	9	0.0	5.5	800
2023/03/18:13:25:00	31.1	81	119650.4	9	0.0	7.2	805
2023/03/18:13:30:00	31.3	80	118819.3	9	0.0	9.3	810
2023/03/18:13:35:00	31.1	81	121610.5	9	0.0	14.8	815
2023/03/18:13:40:00	30.8	81	120517.0	9	0.0	5.5	820
2023/03/18:13:45:00	31.2	81	114553.3	8	0.0	7.2	825
2023/03/18:13:50:00	30.8	80	125022.5	9	0.0	9.3	830
2023/03/18:13:55:00	30.7	79	115438.9	8	0.0	7.2	835
2023/03/18:14:00:00	30.9	78	115579.5	8	0.0	11.1	840
2023/03/18:14:05:00	30.9	80	113903.3	8	0.0	9.3	845
2023/03/18:14:10:00	30.7	79	109311.7	8	0.0	11.1	850
2023/03/18:14:15:00	30.5	79	117732.2	9	0.0	9.3	855
2023/03/18:14:20:00	30.2	83	113667.6	8	0.0	14.8	860
2023/03/18:14:25:00	30.3	80	114663.5	8	0.0	5.5	865
2023/03/18:14:30:00	30.8	81	112920.1	8	0.0	7.2	870
2023/03/18:14:35:00	30.5	81	104314.6	8	0.0	14.8	875
2023/03/18:14:40:00	30.7	81	102994.4	7	0.0	13.0	880
2023/03/18:14:45:00	30.5	80	107725.4	8	0.0	11.1	885
2023/03/18:14:50:00	30.4	79	100317.3	7	0.0	11.1	890
2023/03/18:14:55:00	30.7	82	101009.0	7	0.0	5.5	895
2023/03/18:15:00:00	30.7	82	102271.0	7	0.0	9.3	900
2023/03/18:15:05:00	30.2	82	100272.9	7	0.0	9.3	905
2023/03/18:15:10:00	30.2	82	49445.9	3	0.0	9.3	910
2023/03/18:15:15:00	29.8	83	90893.3	6	0.0	14.8	915
2023/03/18:15:20:00	29.8	83	87684.0	6	0.0	7.2	920
2023/03/18:15:25:00	30.0	85	91670.0	7	0.0	9.3	925
2023/03/18:15:30:00	29.5	87	69744.5	5	0.0	11.1	930
2023/03/18:15:35:00	29.4	87	85028.4	6	0.0	7.2	935
2023/03/18:15:40:00	29.7	86	90346.0	6	0.0	9.3	940
2023/03/18:15:45:00	29.3	86	80069.3	6	0.0	1.8	945
2023/03/18:15:50:00	29.6	86	81872.3	6	0.0	9.3	950
2023/03/18:15:55:00	29.7	85	76167.0	5	0.0	5.5	955
2023/03/18:16:00:00	29.5	85	74896.2	5	0.0	5.5	960
2023/03/18:16:05:00	29.1	86	72521.8	5	0.0	7.2	965
2023/03/18:16:10:00	29.1	86	73707.7	5	0.0	9.3	970
2023/03/18:16:15:00	29.1	86	66717.7	5	0.0	9.3	975
2023/03/18:16:20:00	28.9	87	55459.1	4	0.0	7.2	980
2023/03/18:16:25:00	29.0	87	60898.4	4	0.0	5.5	985
2023/03/18:16:30:00	29.3	86	62010.8	4	0.0	7.2	990
2023/03/18:16:35:00	29.3	84	53399.0	4	0.0	9.3	995
2023/03/18:16:40:00	29.3	84	51356.6	3	0.0	3.5	1000
2023/03/18:16:45:00	29.4	84	46298.7	3	0.0	7.2	1005
2023/03/18:16:50:00	29.1	85	43351.7	3	0.0	5.5	1010
2023/03/18:16:55:00	29.1	86	40032.1	3	0.0	3.5	1015
2023/03/18:17:00:00	29.1	86	39130.0	3	0.0	5.5	1020
2023/03/18:17:05:00	29.0	85	34186.2	2	0.0	3.5	1025
2023/03/18:17:10:00	28.9	85	32602.4	2	0.0	3.5	1030
2023/03/18:17:15:00	28.9	85	28583.5	2	0.0	5.5	1035
2023/03/18:17:20:00	28.6	86	26878.1	2	0.0	7.2	1040
2023/03/18:17:25:00	28.5	86	21801.3	1	0.0	7.2	1045
2023/03/18:17:30:00	28.4	87	11827.4	0	0.0	5.5	1050
2023/03/18:17:35:00	28.3	86	9777.4	0	0.0	7.2	1055
2023/03/18:17:40:00	28.0	87	7522.2	0	0.0	7.2	1060
2023/03/18:17:45:00	27.8	88	6061.3	0	0.0	3.5	1065
2023/03/18:17:50:00	27.7	88	5361.9	0	0.0	3.5	1070
2023/03/18:17:55:00	27.5	90	4559.9	0	0.0	1.8	1075
2023/03/18:18:00:00	27.4	90	3813.7	0	0.0	1.8	1080
2023/03/18:18:05:00	27.3	91	3186.5	0	0.0	0.0	1085
2023/03/18:18:10:00	27.1	91	2388.3	0	0.0	3.5	1090
2023/03/18:18:15:00	26.9	91	1683.8	0	0.0	0.0	1095
2023/03/18:18:20:00	26.8	91	1170.7	0	0.0	0.0	1100
2023/03/18:18:25:00	26.6	93	679.1	0	0.0	1.8	1105
2023/03/18:18:30:00	26.3	93	367.4	0	0.0	0.0	1110
2023/03/18:18:35:00	26.2	98	114.0	0	0.0	1.8	1115
2023/03/18:18:40:00	26.0	99	35.5	0	1.2	0.0	1120
2023/03/18:18:45:00	25.8	99	7.6	0	3.0	0.0	1125
2023/03/18:18:50:00	25.8	99	1.3	0	3.0	0.0	1130
2023/03/18:18:55:00	25.4	99	0.0	0	4.8	0.0	1135
2023/03/18:19:00:00	25.2	99	0.0	0	3.0	0.0	1140
2023/03/18:19:05:00	25.2	99	0.0	0	1.2	0.0	1145
2023/03/18:19:10:00	25.2	99	0.0	0	1.2	0.0	1150
2023/03/18:19:15:00	25.1	99	0.0	0	0.0	0.0	1155
2023/03/18:19:20:00	25.1	99	0.0	0	0.0	0.0	1160
2023/03/18:19:25:00	25.1	99	0.0	0	0.0	0.0	1165
2023/03/18:19:30:00	24.9	99	0.0	0	0.0	0.0	1170
2023/03/18:19:35:00	24.8	99	0.0	0	0.0	0.0	1175
2023/03/18:19:40:00	24.8	99	0.0	0	0.0	0.0	1180
2023/03/18:19:45:00	24.7	99	0.0	0	0.0	0.0	1185
2023/03/18:19:50:00	24.7	99	0.0	0	0.0	0.0	1190
2023/03/18:19:55:00	24.7	99	0.0	0	0.0	0.0	1195
2023/03/18:20:00:00	24.8	99	0.0	0	0.0	0.0	1200
2023/03/18:20:05:00	25.1	98	0.0	0	0.0	0.0	1205
2023/03/18:20:10:00	25.1	97	0.0	0	0.0	0.0	1210
2023/03/18:20:15:00	24.9	97	0.0	0	0.0	0.0	1215
2023/03/18:20:20:00	25.3	96	0.0	0	0.0	0.0	1220
2023/03/18:20:25:00	25.5	96	0.0	0	0.0	0.0	1225
2023/03/18:20:30:00	25.3	96	0.0	0	0.0	0.0	1230
2023/03/18:20:35:00	25.2	96	0.0	0	0.0	0.0	1235
2023/03/18:20:40:00	25.1	97	0.0	0	0.0	0.0	1240
2023/03/18:20:45:00	25.0	97	0.0	0	0.0	0.0	1245
2023/03/18:20:50:00	24.8	98	0.0	0	0.0	0.0	1250
2023/03/18:20:55:00	24.7	99	0.0	0	0.0	0.0	1255
2023/03/18:21:00:00	24.5	99	0.0	0	0.0	0.0	1260
2023/03/18:21:05:00	24.4	99	0.0	0	0.0	0.0	1265
2023/03/18:21:10:00	24.4	99	0.0	0	0.0	0.0	1270
2023/03/18:21:15:00	24.5	99	0.0	0	0.0	0.0	1275
2023/03/18:21:20:00	24.5	99	0.0	0	0.0	0.0	1280
2023/03/18:21:25:00	24.3	99	0.0	0	0.0	0.0	1285
2023/03/18:21:30:00	24.2	99	0.0	0	0.0	0.0	1290
2023/03/18:21:35:00	24.3	99	0.0	0	0.0	0.0	1295
2023/03/18:21:40:00	24.5	99	0.0	0	0.0	0.0	1300
2023/03/18:21:45:00	24.8	97	0.0	0	0.0	0.0	1305
2023/03/18:21:50:00	25.0	97	0.0	0	0.0	0.0	1310
2023/03/18:21:55:00	25.0	97	0.0	0	0.0	0.0	1315
2023/03/18:22:00:00	25.0	97	0.0	0	0.0	0.0	1320
2023/03/18:22:05:00	24.6	98	0.0	0	0.0	0.0	1325
2023/03/18:22:10:00	24.4	99	0.0	0	0.0	0.0	1330
2023/03/18:22:15:00	24.4	99	0.0	0	0.0	0.0	1335
2023/03/18:22:20:00	24.5	98	0.0	0	0.0	0.0	1340
2023/03/18:22:25:00	24.7	98	0.0	0	0.0	0.0	1345
2023/03/18:22:30:00	24.9	97	0.0	0	0.0	0.0	1350
2023/03/18:22:35:00	25.3	96	0.0	0	0.0	0.0	1355
2023/03/18:22:40:00	25.1	96	0.0	0	0.0	0.0	1360
2023/03/18:22:45:00	24.7	98	0.0	0	0.0	0.0	1365
2023/03/18:22:50:00	24.7	98	0.0	0	0.0	0.0	1370
2023/03/18:22:55:00	25.1	96	0.0	0	0.0	0.0	1375
2023/03/18:23:00:00	25.1	96	0.0	0	0.0	0.0	1380
2023/03/18:23:05:00	24.7	98	0.0	0	0.0	0.0	1385
2023/03/18:23:10:00	24.4	99	0.0	0	0.0	0.0	1390
2023/03/18:23:15:00	24.2	99	0.0	0	0.0	0.0	1395
2023/03/18:23:20:00	24.3	99	0.0	0	0.0	0.0	1400
2023/03/18:23:25:00	24.3	99	0.0	0	0.0	0.0	1405
2023/03/18:23:30:00	24.5	99	0.0	0	0.0	0.0	1410
2023/03/18:23:35:00	24.5	98	0.0	0	0.0	0.0	1415
2023/03/18:23:40:00	24.4	99	0.0	0	0.0	0.0	1420
2023/03/18:23:45:00	24.2	99	0.0	0	0.0	0.0	1425
2023/03/18:23:50:00	24.3	99	0.0	0	0.0	0.0	1430
2023/03/18:23:55:00	24.3	99	0.0	0	0.0	0.0	1435
2023/03/19:00:00:00	24.5	99	0.0	0	0.0	0.0	0
2023/03/19:00:05:00	24.5	99	0.0	0	0.0	0.0	5
2023/03/19:00:10:00	24.4	99	0.0	0	0.0	0.0	10
2023/03/19:00:15:00	24.5	99	0.0	0	0.0	0.0	15
2023/03/19:00:20:00	24.5	99	0.0	0	0.0	0.0	20
2023/03/19:00:25:00	24.4	99	0.0	0	0.0	0.0	25
2023/03/19:00:30:00	24.3	99	0.0	0	0.0	1.8	30
2023/03/19:00:35:00	24.6	99	0.0	0	0.0	3.5	35
2023/03/19:00:40:00	24.7	99	0.0	0	0.0	3.5	40
2023/03/19:00:45:00	24.8	99	0.0	0	0.0	3.5	45
2023/03/19:00:50:00	24.7	99	0.0	0	0.0	3.5	50
2023/03/19:00:55:00	24.7	99	0.0	0	0.0	3.5	55
2023/03/19:01:00:00	24.7	99	0.0	0	0.0	1.8	60
2023/03/19:01:05:00	24.8	99	0.0	0	0.0	1.8	65
2023/03/19:01:10:00	24.7	99	0.0	0	0.0	0.0	70
2023/03/19:01:15:00	24.4	99	0.0	0	0.0	1.8	75
2023/03/19:01:20:00	24.5	99	0.0	0	0.0	3.5	80
2023/03/19:01:25:00	24.6	99	0.0	0	0.0	3.5	85
2023/03/19:01:30:00	24.6	99	0.0	0	0.0	1.8	90
2023/03/19:01:35:00	24.6	99	0.0	0	0.0	1.8	95
2023/03/19:01:40:00	24.4	99	0.0	0	0.0	0.0	100
2023/03/19:01:45:00	24.4	99	0.0	0	0.0	0.0	105
2023/03/19:01:50:00	24.2	99	0.0	0	0.0	0.0	110
2023/03/19:01:55:00	24.3	99	0.0	0	0.0	0.0	115
2023/03/19:02:00:00	24.2	99	0.0	0	0.0	0.0	120
2023/03/19:02:05:00	24.3	99	0.0	0	0.0	0.0	125
2023/03/19:02:10:00	24.5	99	0.0	0	0.0	0.0	130
2023/03/19:02:15:00	24.4	99	0.0	0	0.0	0.0	135
2023/03/19:02:20:00	24.2	99	0.0	0	0.0	1.8	140
2023/03/19:02:25:00	24.4	99	0.0	0	0.0	1.8	145
2023/03/19:02:30:00	24.6	99	0.0	0	0.0	0.0	150
2023/03/19:02:35:00	24.7	99	0.0	0	0.0	0.0	155
2023/03/19:02:40:00	24.6	99	0.0	0	0.0	0.0	160
2023/03/19:02:45:00	24.5	99	0.0	0	0.0	0.0	165
2023/03/19:02:50:00	24.7	99	0.0	0	0.0	0.0	170
